NUM_TURNO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;NUMERO_CANDIDATO;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;DESCRICAO_OCUPACAO;DATA_NASCIMENTO;DESCRICAO_SEXO;DESCRICAO_GRAU_INSTRUCAO;DESC_SIT_TOT_TURNO
1;VEREADOR;ROMANA PRITSCH;7956;45666;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;06/07/1959;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;ROMILDO DO CARMO;31698;27009;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;EMPRESÁRIO;17/06/1976;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;RONALDO PACHECO GUIMARAES;7818;25552;DEFERIDO;25;DEM;DEMOCRATAS;OUTROS;18/10/1950;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;RONALDO SUBKOWIAK;7748;31031;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;29/10/1959;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ROQUE FERNANDES;7957;45675;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;OUTROS;17/08/1967;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;ROSA LÚCIA DA SILVA MELLO';22175;10222;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;14/09/1960;FEMININO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;ROSA MARIA DOLBERT;28686;15244;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;AGENTE ADMINISTRATIVO;24/07/1953;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;ROSANE DE FATIMA RODRIGUES DOS SANTOS;32341;28281;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;22/04/1960;FEMININO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;ROSANGELA MARIA SCHELLIN;28323;12574;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;JORNALISTA E REDATOR;14/04/1957;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ROSANGELA ODETE DE SOUZA ALVES;7958;45800;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PEDAGOGO;16/10/1957;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ROSANGELA QUERIDO DA SILVA;28687;15660;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;16/12/1956;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ROSE MARY DA LUZ DE ANDRADE;28325;12048;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;08/09/1948;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;ROSE NEIDE DA SILVA;32342;28878;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;30/10/1958;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;ROSELI ISIDORO;7749;13213;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;OUTROS;19/09/1962;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;ROSILENE DO NASCIMENTO ANTUNES;26698;23215;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;CABELEIREIRO E BARBEIRO;24/12/1966;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;ROSIMAIRE ALVES DE LIMA;31699;27313;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;DONA DE CASA;03/12/1961;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;RUI SANTOS DE SOUZA;7819;25015;DEFERIDO;25;DEM;DEMOCRATAS;ADVOGADO;01/02/1950;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;RUTH DE SOUZA;7314;40011;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;AGENTE DE SAÚDE E SANITARISTA;12/05/1952;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;RUTILDE SOARES CZEPQNHUK DE FREITAS;7888;20555;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;DONA DE CASA;05/05/1968;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SABINO PICOLO;7820;25625;DEFERIDO;25;DEM;DEMOCRATAS;VEREADOR;10/12/1950;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;SADI RUDI RIBAS;7315;40123;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;10/08/1957;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;SALVADOR DOS REIS;32343;28022;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CONTADOR;27/10/1962;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;SALVELINA BORGES;120;11048;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;21/12/1948;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;SAMANTHA KATY SENTER;7959;45292;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PEDAGOGO;07/11/1973;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SAMIR GERAY;26701;23523;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;07/08/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SANDRA ELIANE DE OLIVEIRA;31700;27003;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PEDAGOGO;17/09/1965;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;SANDRA MARA NETZ DE PAULA;22178;10410;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ADVOGADO;24/03/1954;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SANDRO ALVES DE ALMEIDA;31701;27778;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;MÚSICO;03/08/1968;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;SANDRO FERREIRA MARTINS;30499;65111;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;REPRESENTANTE COMERCIAL;16/08/1971;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;SANTOS GRASSI;32344;28236;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;COBRADOR DE TRANSPORTE COLETIVO;26/10/1958;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;SARA CAVALCANTI DA SILVA;30500;65131;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;12/01/1983;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;SARAI BATISTA AGIBERT;7821;25655;RENÚNCIA;25;DEM;DEMOCRATAS;PEDAGOGO;24/02/1965;FEMININO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;SAUL DA SILVA BUENO;34162;12208;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;MÚSICO;21/04/1943;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SAULO NUEVO MIGUEL;7633;43678;DEFERIDO;43;PV;PARTIDO VERDE;BANCÁRIO E ECONOMIÁRIO;06/09/1978;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SAULO SILVA;36233;40050;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);03/10/1950;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;SEBASTIANA DE LURDES SANTOS DE LACERDA;7960;45150;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO ESTADUAL;23/09/1950;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SEBASTIÃO BENEDITO ALVES;36087;45590;INDEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;OUTROS;19/01/1960;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;SEBASTIÃO DOS SANTOS;34540;28004;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;19/01/1972;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;SEBASTIÃO VANDERLEY VIEIRA;31702;27777;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;JORNALISTA E REDATOR;26/05/1964;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;SERGIO ALVES;121;11190;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;EMPRESÁRIO;17/04/1968;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SERGIO AUGUSTO GOMES FERREIRA;7533;33007;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERVIDOR PÚBLICO ESTADUAL;10/12/1965;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;SERGIO DOS SANTOS PINHEIRO;22181;10007;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;17/09/1958;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SERGIO FABRICIO BUSATO;7316;40171;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;COMERCIANTE;24/08/1976;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;SERGIO ITAMAR ALVES JUNIOR;28688;15500;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;EMPRESÁRIO;19/05/1972;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SERGIO RIBEIRO;7634;43444;DEFERIDO;43;PV;PARTIDO VERDE;VEREADOR;02/01/1967;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SERGIO RICARDO RODRIGUES;26703;23423;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PUBLICITÁRIO;15/05/1968;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SERGIO VENUTI;7750;13033;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;COMERCIÁRIO;17/02/1973;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;SHIRLEY CRUZ TRAMUJAS;31703;27022;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PROFESSOR DE ENSINO MÉDIO;14/07/1956;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;SILVESTRE  AUGUSTO MADEIRA;31704;27700;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;CARPINTEIRO, MARCENEIRO E ASSEMELHADOS;14/07/1961;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;SILVIA DE CASSIA ROSA;26774;17661;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;12/10/1962;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SILVIO ROBERTO TOALDO;28327;12912;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;POLICIAL MILITAR;06/06/1973;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SIMONE BISS;7822;25325;RENÚNCIA;25;DEM;DEMOCRATAS;ADMINISTRADOR;17/02/1970;FEMININO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;SIRLEI RODRIGUES DE MEIRA;7317;40750;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;AGENTE DE SAÚDE E SANITARISTA;24/12/1973;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SOPHIA JUDITH ROSA;22184;10025;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;02/10/1934;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SUELI DO ROCIO GONÇALVES FERREIRA;7823;25544;DEFERIDO;25;DEM;DEMOCRATAS;AGENTE ADMINISTRATIVO;25/02/1954;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SUELI ELIZABETH WESTARB CRUZ;7635;43100;DEFERIDO;43;PV;PARTIDO VERDE;PEDAGOGO;18/03/1953;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SUELI TEREZINHA PIAZZETTA;7751;13008;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ARTISTA PLÁSTICO E ASSEMELHADOS;07/08/1951;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;SURAMA ALONSO MIRANDA;7889;20321;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;19/05/1963;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;SÉRGIO BATISTA HENRICHS;7824;25373;DEFERIDO;25;DEM;DEMOCRATAS;ADVOGADO;25/03/1962;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;SÉRGIO RENATO BUENO BALAGUER;7961;45678;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;VEREADOR;20/08/1967;MASCULINO;SUPERIOR INCOMPLETO;ELEITO
1;VEREADOR;TADEUSZ NATALIO TYMOWICZ;122;11911;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;PROFESSOR DE ENSINO FUNDAMENTAL;08/03/1956;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;TELMA RAQUEL SANTOS DA SILVA;32345;14777;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;EMPRESÁRIO;19/04/1969;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;TEREZINHA PAZINI FONTANELLA;7318;40312;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;DONA DE CASA;08/07/1944;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;TIBOR BOROG JUNIOR;28689;15666;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PUBLICITÁRIO;22/06/1982;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;TITO MORI;7890;20008;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;MOTOBOY;17/09/1956;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;TITO ZEGLIN;28329;12345;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VEREADOR;11/01/1954;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;TOBIAS LEAL RODRIGUES FILHO;7534;33315;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;ADMINISTRADOR;25/08/1966;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;UBIRAJARA BINHARA;28331;12012;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SERVENTUÁRIO DE JUSTIÇA;01/07/1947;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;UBIRAJARA MATHIAS;28333;12456;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ADMINISTRADOR;13/10/1957;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;UIAR ELIAS AMANCIO;7535;33006;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;EMPRESÁRIO;08/04/1961;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;ULISSES KANIAK;7752;13113;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ENGENHEIRO;21/04/1970;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ULISSES MARTINS DE LIMA;7753;13500;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;APOSENTADO (EXCETO SERVIDOR PÚBLICO);04/05/1936;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;UMBERTO NUNES MACEDO;26775;17089;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;05/03/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VALDEMIR MANOEL SOARES;22187;10123;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;VEREADOR;01/12/1972;MASCULINO;SUPERIOR INCOMPLETO;ELEITO
1;VEREADOR;VALDENIR DIELLE DIAS;7319;40840;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ADVOGADO;22/11/1945;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VALDIR DE CORDOVA BICUDO;26704;23888;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;POLICIAL CIVIL;15/10/1956;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;VALERIA GERONASSO AMARAL;7825;25725;DEFERIDO;25;DEM;DEMOCRATAS;JORNALISTA E REDATOR;16/09/1966;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VALMIR ALMEIDA;7891;20112;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;OUTROS;31/03/1982;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VALMIR CLEMENTE DE OLIVEIRA;7320;40021;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;COMERCIANTE;21/08/1961;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VALTER JOSE DOS SANTOS;26705;23099;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PROFESSOR DE ENSINO SUPERIOR;22/02/1967;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VALÉRIA DA SILVA;32346;14456;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SERVIDOR PÚBLICO MUNICIPAL;18/08/1975;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;VALÉRIO CAVALHEIRO;7826;25021;DEFERIDO;25;DEM;DEMOCRATAS;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;28/05/1951;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;VANACIR LOPES GOMES;7636;43045;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;11/09/1959;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;VANDERLEI FERREIRA DE RAMOS;7754;13666;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;OPERADOR DE APARELHOS DE PRODUÇÃO INDUSTRIAL;08/09/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VANDERLEI TRINDADE;26706;23074;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ADMINISTRADOR;28/04/1974;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;VANDERLEI VILELA FRANCISCO;22190;10042;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;24/04/1986;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VANDERLI COUTO HARTCOPFF;28690;15345;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ARTISTA DE CIRCO;20/10/1968;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;VANDUIR RODRIGUES MUNIZ;123;11610;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;30/08/1965;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VANEIDE VIEIRA FERREIRA;26776;17002;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;FOTÓGRAFO E ASSEMELHADOS;25/12/1971;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VANESSA GASPAR DO VALE;28334;12070;RENÚNCIA;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;MODELO;18/01/1980;FEMININO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;VANIL BARBARINE;7962;45444;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;OUTROS;13/01/1968;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VERA LUCIA DE CAMPOS CORRÊA SHEBALJ;28335;12555;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ARQUITETO;30/07/1952;FEMININO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;VERA LUCIA TEIXEIRA CHUEIRI;7637;43022;DEFERIDO;43;PV;PARTIDO VERDE;PROFESSOR DE ENSINO MÉDIO;22/02/1955;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VICENTE DE PAULA MUNIZ;33433;23028;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ECONOMISTA;28/04/1950;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VICENTE MATOS;32347;28100;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;FOTÓGRAFO E ASSEMELHADOS;16/12/1964;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;VICENTE MESSIAS DOS SANTOS;28336;12720;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PROFESSOR DE ENSINO MÉDIO;12/04/1942;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VICTOR HUGO NOBLE TEIXEIRA;28691;15315;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;AGENTE POSTAL;17/02/1962;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;VILMAR ALVES;7892;20023;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ELETRICISTA E ASSEMELHADOS;23/07/1955;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;VILMAR FRANCISCO BUBNIAK;7827;25888;DEFERIDO;25;DEM;DEMOCRATAS;SERVIDOR PÚBLICO ESTADUAL;27/11/1952;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VILSON KACHEL;28692;15200;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;SERVIDOR PÚBLICO FEDERAL;03/06/1961;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;VOLMA GONÇALVES DE OLIVEIRA;26907;17000;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;AGENTE ADMINISTRATIVO;01/05/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;WALDEMAR  JOSÉ TEODORO;124;11123;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;SERVIDOR PÚBLICO MUNICIPAL;23/04/1965;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;WALDINEY MARCOS RUPPEL;32348;28282;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;31/12/1963;MASCULINO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;WALTER CÉZAR DOS SANTOS;28693;15014;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PROFESSOR DE ENSINO SUPERIOR;14/02/1954;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;WALTER GODINHO DA ROCHA;7893;20444;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;EMPRESÁRIO;24/01/1962;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;WATERLOO MARCHESINI JUNIOR;28337;12005;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ADVOGADO;18/05/1945;MASCULINO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;WILMAR ANTONIO DELLA PASCOA;7321;40789;RENÚNCIA;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);09/09/1955;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;WILSON ESTEVAM GUIMARÃES;28338;12222;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ARTESÃO;16/12/1954;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;WILSON LUIZ PEREIRA DA SILVA;28694;15777;INDEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;01/09/1969;MASCULINO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;YARA WOJSLAW PEREIRA DIAS;125;11700;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;PROFESSOR DE ENSINO MÉDIO;01/02/1968;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ÁLVARO LIBER TORRES DE CAMPOS;7638;43999;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;28/03/1969;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;ÁUREA DO VALLE LEMOS LIOTTO;7963;45645;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PROFESSOR DE ENSINO MÉDIO;05/01/1957;FEMININO;SUPERIOR COMPLETO;SUPLENTE
