NM_UE;NR_CANDIDATO;NM_CANDIDATO;DS_SITUACAO_CANDIDATURA;DS_DETALHE_SITUACAO_CAND;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;DT_NASCIMENTO;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;DS_OCUPACAO;DS_SIT_TOT_TURNO
CURITIBA;15666;SAUL DORVAL DA SILVA;APTO;DEFERIDO;COLIGAÇÃO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;CURITIBA JUSTA E SUSTENTAVEL;PMDB / REDE;13/03/1968 00:00;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;JORNALISTA E REDATOR;SUPLENTE
CURITIBA;55111;DAMARES RIBEIRO TUPONI;APTO;DEFERIDO;PARTIDO ISOLADO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PARTIDO ISOLADO;PSD;23/06/1977 00:00;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;SUPLENTE
CURITIBA;36130;CECILIA DE OLIVEIRA SIMÃO;APTO;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;CURITIBA MAIS FORTE;PTC / PPL / PC do B;30/03/1967 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;CABELEIREIRO E BARBEIRO;NÃO ELEITO
CURITIBA;19024;VERA LUCIA MOURA;APTO;DEFERIDO;PARTIDO ISOLADO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PARTIDO ISOLADO;PTN;16/12/1969 00:00;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;51510;MARCELO BORGES DE SAMPAIO;APTO;DEFERIDO;PARTIDO ISOLADO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;PARTIDO ISOLADO;PEN;06/01/1976 00:00;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;JORNALISTA E REDATOR;NÃO ELEITO
CURITIBA;19456;JOSÉ BATISTA DO NASCIMENTO;APTO;DEFERIDO;PARTIDO ISOLADO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PARTIDO ISOLADO;PTN;10/03/1969 00:00;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;SUPLENTE
CURITIBA;70456;ARIVALDO MENDES MIRANDA;APTO;DEFERIDO;COLIGAÇÃO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;Curitiba melhor;PSDB / PT do B;26/08/1964 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;AGENTE POSTAL;SUPLENTE
CURITIBA;11100;JOANITA TENTILIANO DOS SANTOS KINSKI;APTO;DEFERIDO;COLIGAÇÃO;11;PP;PARTIDO PROGRESSISTA;VEREADORES RENOVA CURITIBA;PP / PR / PMB;12/09/1954 00:00;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;SUPLENTE
CURITIBA;77347;ROBSON NEVES;APTO;DEFERIDO;PARTIDO ISOLADO;77;SD;SOLIDARIEDADE;PARTIDO ISOLADO;SD;04/04/1981 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;14021;ELIZETH PEREIRA MENEZES;APTO;DEFERIDO;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;PTB;19/12/1955 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;SUPLENTE
CURITIBA;30777;SALETE BARCKI ROCHA ANTUNES;APTO;DEFERIDO;PARTIDO ISOLADO;30;NOVO;PARTIDO NOVO;PARTIDO ISOLADO;NOVO;19/08/1972 00:00;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;NÃO ELEITO
CURITIBA;19012;ANDRÉIA CRISTINA DA SILVA ALVES;INAPTO;INDEFERIDO;PARTIDO ISOLADO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PARTIDO ISOLADO;PTN;06/05/1982 00:00;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;NÃO ELEITO
CURITIBA;18765;LILIAN TEREZINHA GUSSO;APTO;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;CURITIBA JUSTA E SUSTENTAVEL;PMDB / REDE;06/07/1958 00:00;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;11111;EWERTON HYRA ROCHI;APTO;DEFERIDO;COLIGAÇÃO;11;PP;PARTIDO PROGRESSISTA;VEREADORES RENOVA CURITIBA;PP / PR / PMB;09/09/1985 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;20220;MARCOS DA SILVA BUENO;APTO;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;PSC;04/04/1972 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;SUPLENTE
CURITIBA;18888;ANTONIO AUGUSTO GUARITA CARTAXO;APTO;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;CURITIBA JUSTA E SUSTENTAVEL;PMDB / REDE;03/03/1957 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;SUPLENTE
CURITIBA;90777;WILTON ALEXANDRO RICETTI;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;01/11/1974 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;ARTISTA PLÁSTICO E ASSEMELHADOS;SUPLENTE
CURITIBA;20345;ORLANDO RIBEIRO DE ANDRADE;APTO;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;PSC;27/02/1965 00:00;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PRETA;COMERCIANTE;SUPLENTE
CURITIBA;20720;ROBERTA DE OLIVEIRA SOUZA DOS SANTOS;INAPTO;INDEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;PSC;21/11/1970 00:00;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;FARMACÊUTICO;NÃO ELEITO
CURITIBA;27016;MARIA MADALENA LIMA;APTO;DEFERIDO;PARTIDO ISOLADO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PARTIDO ISOLADO;PSDC;25/02/1972 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;SUPLENTE
CURITIBA;44992;ANA CAROLINE SILVA;INAPTO;INDEFERIDO;PARTIDO ISOLADO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PARTIDO ISOLADO;PRP;02/06/1996 00:00;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;NÃO ELEITO
CURITIBA;55019;LUIZA GUIMARÃES YARED MANFRINATO;APTO;DEFERIDO;PARTIDO ISOLADO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PARTIDO ISOLADO;PSD;26/04/1986 00:00;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;FARMACÊUTICO;SUPLENTE
CURITIBA;45045;WILSON PORTILHO JUNIOR;APTO;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;Curitiba melhor;PSDB / PT do B;29/12/1971 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;SUPLENTE
CURITIBA;77040;CLAUDIMAR GOSMATTI;APTO;DEFERIDO;PARTIDO ISOLADO;77;SD;SOLIDARIEDADE;PARTIDO ISOLADO;SD;30/11/1974 00:00;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;SUPLENTE
CURITIBA;20300;SÉRGIO INÁCIO DA SILVA;APTO;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;PSC;24/12/1966 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;MÚSICO;SUPLENTE
CURITIBA;17123;PRISCILLA DE FRANÇA BARBOZA COSTA;APTO;DEFERIDO;PARTIDO ISOLADO;17;PSL;PARTIDO SOCIAL LIBERAL;PARTIDO ISOLADO;PSL;10/11/1991 00:00;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;NÃO ELEITO
CURITIBA;90025;NOEMIA MENDES CORDEIRO;INAPTO;RENÚNCIA;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;27/06/1965 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;#NULO#
CURITIBA;90423;NORBERTO LUIZ MOLENA;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;16/09/1968 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;GERENTE;SUPLENTE
CURITIBA;19789;CLEINTON CALDEIRA;APTO;DEFERIDO;PARTIDO ISOLADO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PARTIDO ISOLADO;PTN;28/07/1943 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;SUPLENTE
CURITIBA;51015;JEAN FELIPE SIRIGATE;APTO;DEFERIDO;PARTIDO ISOLADO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;PARTIDO ISOLADO;PEN;05/01/1991 00:00;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;NÃO ELEITO
CURITIBA;33100;CARLOS ANGELO MORI;APTO;DEFERIDO;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;CURITIBA, INOVAÇÃO E AMOR - PMN - PSB  e DEM;PMN / PSB / DEM;01/07/1963 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;SUPLENTE
CURITIBA;44100;DANIEL MARLLON MASSANEIRO;APTO;DEFERIDO;PARTIDO ISOLADO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PARTIDO ISOLADO;PRP;17/09/1985 00:00;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;SUPLENTE
CURITIBA;28288;DEONILDA ALVES DE ANDRADE BATISTA;INAPTO;INDEFERIDO;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;PRTB;11/12/1971 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;NÃO ELEITO
CURITIBA;13131;AUGUSTO GONÇALVES FRANCO;APTO;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;PT;03/08/1971 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;12999;BIANCA TIBAES DE OLIVEIRA PORTUGAL;APTO;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT-PRB;PDT / PRB;21/01/1986 00:00;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;90010;CRISTIANO DA COSTA;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;28/12/1977 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;MÚSICO;SUPLENTE
CURITIBA;28614;JOSIAS ISRAEL DIAS;APTO;DEFERIDO;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;PRTB;19/07/1970 00:00;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;NÃO ELEITO
CURITIBA;77025;ANTONIO TADEU DE OLIVEIRA;APTO;DEFERIDO;PARTIDO ISOLADO;77;SD;SOLIDARIEDADE;PARTIDO ISOLADO;SD;05/09/1954 00:00;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);SUPLENTE
CURITIBA;31567;LAURICI MACHADO DE OLIVEIRA;APTO;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;PHS;02/04/1959 00:00;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;NÃO ELEITO
CURITIBA;22156;EURIDES ROSA RIBEIRO;APTO;DEFERIDO;COLIGAÇÃO;22;PR;PARTIDO DA REPÚBLICA;VEREADORES RENOVA CURITIBA;PP / PR / PMB;22/11/1957 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;23555;DAIANE MAIARA DEODATO;APTO;DEFERIDO;PARTIDO ISOLADO;23;PPS;PARTIDO POPULAR SOCIALISTA;PARTIDO ISOLADO;PPS;23/12/1986 00:00;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;17000;CARLOS JOSE SVIONTEK JUNIOR;APTO;DEFERIDO;PARTIDO ISOLADO;17;PSL;PARTIDO SOCIAL LIBERAL;PARTIDO ISOLADO;PSL;26/07/1991 00:00;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;NÃO ELEITO
CURITIBA;90800;FABIO JOSÉ DE JESUS FERRARI;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;05/10/1985 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;SUPLENTE
CURITIBA;15500;MARCOS JOSE FRANCO;APTO;DEFERIDO;COLIGAÇÃO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;CURITIBA JUSTA E SUSTENTAVEL;PMDB / REDE;21/02/1975 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;20003;EDISON TADEU DE ALMEIDA;APTO;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;PSC;14/03/1946 00:00;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PRETA;MOTORISTA PARTICULAR;SUPLENTE
CURITIBA;50111;ANA PAULA MIRA;APTO;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;Frente de Esquerda;PSOL / PCB;28/12/1976 00:00;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;NÃO ELEITO
CURITIBA;43400;JOCELI TARACHUKA;APTO;DEFERIDO;PARTIDO ISOLADO;43;PV;PARTIDO VERDE;PARTIDO ISOLADO;PV;31/05/1971 00:00;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;SUPLENTE
CURITIBA;28080;PAULO RODRIGO FOX;APTO;DEFERIDO;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;PRTB;04/05/1993 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;NÃO ELEITO
CURITIBA;10102;ODILMAR DE MOURA LUTZ;APTO;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PDT-PRB;PDT / PRB;24/04/1960 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;20004;VANIA FATIMA DE LIMA;INAPTO;INDEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;PSC;31/12/1961 00:00;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;AGENTE ADMINISTRATIVO;NÃO ELEITO
CURITIBA;23033;ANGELA LINS DONHA;APTO;DEFERIDO;PARTIDO ISOLADO;23;PPS;PARTIDO POPULAR SOCIALISTA;PARTIDO ISOLADO;PPS;03/01/1982 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;28333;FABIO AUGUSTO DE ALMEIDA;APTO;DEFERIDO;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;PRTB;01/02/1978 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;NÃO ELEITO
CURITIBA;19021;CLOVIS MARQUES LIMA;APTO;DEFERIDO;PARTIDO ISOLADO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PARTIDO ISOLADO;PTN;17/11/1965 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;12456;JOÃO OSMAIR JAVOROSKY;APTO;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT-PRB;PDT / PRB;26/06/1964 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;BANCÁRIO E ECONOMIÁRIO;SUPLENTE
CURITIBA;22122;ROSI OLGA ARAUJO;APTO;DEFERIDO;COLIGAÇÃO;22;PR;PARTIDO DA REPÚBLICA;VEREADORES RENOVA CURITIBA;PP / PR / PMB;14/04/1940 00:00;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;ESCRITOR E CRÍTICO;SUPLENTE
CURITIBA;10456;ALMERINDA KRAUS DE LIMA;APTO;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PDT-PRB;PDT / PRB;25/08/1970 00:00;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;DONA DE CASA;SUPLENTE
CURITIBA;43444;LUAN DE ROSA E SOUZA;APTO;DEFERIDO;PARTIDO ISOLADO;43;PV;PARTIDO VERDE;PARTIDO ISOLADO;PV;16/05/1994 00:00;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;SUPLENTE
CURITIBA;17112;AMARILDO RODRIGUES REIS;APTO;DEFERIDO;PARTIDO ISOLADO;17;PSL;PARTIDO SOCIAL LIBERAL;PARTIDO ISOLADO;PSL;13/12/1963 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;CABELEIREIRO E BARBEIRO;NÃO ELEITO
CURITIBA;55116;FABRICIO FERNANDO MIOLA;APTO;DEFERIDO;PARTIDO ISOLADO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PARTIDO ISOLADO;PSD;15/11/1981 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;SUPLENTE
CURITIBA;17088;LIANE PINHEIRO DA SILVA;APTO;DEFERIDO;PARTIDO ISOLADO;17;PSL;PARTIDO SOCIAL LIBERAL;PARTIDO ISOLADO;PSL;25/08/1986 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;CABELEIREIRO E BARBEIRO;NÃO ELEITO
CURITIBA;11500;ISRAEL TAGLIARI;APTO;DEFERIDO;COLIGAÇÃO;11;PP;PARTIDO PROGRESSISTA;VEREADORES RENOVA CURITIBA;PP / PR / PMB;29/08/1948 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;18010;ELOY FASSI CASAGRANDE JUNIOR;APTO;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;CURITIBA JUSTA E SUSTENTAVEL;PMDB / REDE;18/10/1959 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;SUPLENTE
CURITIBA;43300;MAURÍCIO NATEL DE CAMARGO;APTO;DEFERIDO;PARTIDO ISOLADO;43;PV;PARTIDO VERDE;PARTIDO ISOLADO;PV;01/03/1964 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;SUPLENTE
CURITIBA;90690;PAULO ROBERTO FELICIO;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;03/08/1960 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;12112;MARIA JULIA XAVIER RODRIGUES;APTO;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT-PRB;PDT / PRB;17/11/1964 00:00;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;SUPLENTE
CURITIBA;22456;AIRTON MOREIRA DINIZ;APTO;DEFERIDO;COLIGAÇÃO;22;PR;PARTIDO DA REPÚBLICA;VEREADORES RENOVA CURITIBA;PP / PR / PMB;14/07/1955 00:00;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;SUPLENTE
CURITIBA;18041;ANDRE ATILA BONILAURI MENDES;APTO;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;CURITIBA JUSTA E SUSTENTAVEL;PMDB / REDE;17/03/1987 00:00;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;SUPLENTE
CURITIBA;33428;SANDRA MARA PEREIRA COTOVEY BARBOZA;APTO;DEFERIDO;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;CURITIBA, INOVAÇÃO E AMOR - PMN - PSB  e DEM;PMN / PSB / DEM;22/06/1973 00:00;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;MOTORISTA PARTICULAR;SUPLENTE
CURITIBA;40004;MARIA DE LOURDES BESERRA DE SOUZA;APTO;DEFERIDO;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CURITIBA, INOVAÇÃO E AMOR - PMN - PSB  e DEM;PMN / PSB / DEM;03/12/1927 00:00;FEMININO;ENSINO FUNDAMENTAL COMPLETO;VIÚVO(A);BRANCA;VEREADOR;ELEITO POR QP
CURITIBA;50505;GUILHERME BRANDALISE JACCON;APTO;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;Frente de Esquerda;PSOL / PCB;01/02/1989 00:00;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;NÃO ELEITO
CURITIBA;14174;ADRIANE DOS SANTOS;APTO;DEFERIDO;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;PTB;28/09/1967 00:00;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PRETA;DONA DE CASA;SUPLENTE
CURITIBA;28900;JOÃO SOARES DE LIMA FILHO;APTO;DEFERIDO;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;PRTB;02/04/1959 00:00;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PARDA;OUTROS;NÃO ELEITO
CURITIBA;51051;ADILSON SILVA DOS SANTOS;APTO;DEFERIDO;PARTIDO ISOLADO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;PARTIDO ISOLADO;PEN;24/08/1963 00:00;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;NÃO ELEITO
CURITIBA;27500;FABIANE DELISIE CABRAL DA ROSA;APTO;DEFERIDO;PARTIDO ISOLADO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PARTIDO ISOLADO;PSDC;06/03/1973 00:00;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;ELEITO POR QP
CURITIBA;51151;SEBASTIÃO MOACIR GONÇALVES;APTO;DEFERIDO;PARTIDO ISOLADO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;PARTIDO ISOLADO;PEN;10/07/1967 00:00;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;GERENTE;NÃO ELEITO
CURITIBA;90029;VANDIUZA KOQUE;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;29/11/1965 00:00;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;CONTADOR;SUPLENTE
CURITIBA;43750;NICEIA MARILU GLOWASKI;APTO;DEFERIDO;PARTIDO ISOLADO;43;PV;PARTIDO VERDE;PARTIDO ISOLADO;PV;07/03/1958 00:00;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;ARTISTA PLÁSTICO E ASSEMELHADOS;SUPLENTE
CURITIBA;90290;EDNEIA SILVA DE JESUS;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;16/01/1972 00:00;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;SUPLENTE
CURITIBA;90136;FABÍOLA RIBAS CORREIA;APTO;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;PROS;18/02/1984 00:00;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ENGENHEIRO;SUPLENTE
