NUMERO_ZONA;CODIGO_CARGO;NUMERO_CAND;SQ_CANDIDATO;NOME_CANDIDATO;NOME_URNA_CANDIDATO;DESCRICAO_CARGO;COD_SIT_CAND_SUPERIOR;DESC_SIT_CAND_SUPERIOR;CODIGO_SIT_CANDIDATO;DESC_SIT_CANDIDATO;CODIGO_SIT_CAND_TOT;DESC_SIT_CAND_TOT;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;SEQUENCIAL_LEGENDA;NOME_COLIGACAO;COMPOSICAO_LEGENDA;TOTAL_VOTOS
3;13;36007;1,6E+11;ADAO RODRIGUES VIEIRA;ADAO DA AÇÃO SOCIAL;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;55
178;13;17800;1,6E+11;FÁBIO JOSÉ DE JESUS FERRARI;FÁBIO FERRARI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;0
175;13;17041;1,6E+11;RICARDO NELSON HALICK;RICARDO HALICK;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;19
145;13;15153;1,6E+11;EVERSON CAMARGO;EVERSON CAMARGO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;122
4;13;36636;1,6E+11;MARCILIO JOSE DE OLIVEIRA;MARCILIO RAIZ DO BAIRRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;2
3;13;27007;1,6E+11;ROGER JAQUES ABADE;ROGER ABADE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;968
178;13;20150;1,6E+11;ANA TEREZA NUNES DA MOTTA;TETE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;93
175;13;11200;1,6E+11;THIAGO KRONIT FERRO;PASTOR THIAGO FERRO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;974
1;13;20240;1,6E+11;JUVENIL SAMPAIO DE SOUZA;J SAMPAIO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;11
2;13;17041;1,6E+11;RICARDO NELSON HALICK;RICARDO HALICK;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;36
177;13;17800;1,6E+11;FÁBIO JOSÉ DE JESUS FERRARI;FÁBIO FERRARI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;4
3;13;14444;1,6E+11;ELISIANA PAES LEITE;ELISIANA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;29
4;13;36999;1,6E+11;ENEAS DOS SANTOS ARAUJO;ENEAS ARAUJO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;1
145;13;36999;1,6E+11;ENEAS DOS SANTOS ARAUJO;ENEAS ARAUJO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;2
176;13;11411;1,6E+11;MIGUEL SANDOR SZOLLOSI;MIGUEL DA VERANEIO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;20
175;13;70888;1,6E+11;LACI ALONCIO DA CUNHA;LACI ALONCIO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;104
174;13;70123;1,6E+11;JOSE DEODATO SKROSKI;DEODATO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;18
3;13;54054;1,6E+11;CAROLINA RIBAS E SILVA;CAROLINA RIBAS;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;54;PPL;PARTIDO PÁTRIA LIVRE;1,6E+11;PARTIDO ISOLADO;PPL;32
178;13;44000;1,6E+11;JOSÉ RIBEIRO DE LIMA;ZÉ RIBEIRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;12
174;13;10123;1,6E+11;VALDEMIR MANOEL SOARES;VALDEMIR;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;1230
176;13;14222;1,6E+11;JORGE BATISTA LEME;JORJÃO DO POVÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;10
175;13;13013;1,6E+11;ADEMIR VOLPATO GESSER;ADEMIR VOLPATO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;1433
174;11;50;1,6E+11;BRUNO CÉSAR DESCHAMPS MEIRINHO;BRUNO MEIRINHO;PREFEITO;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;FRENTE DE ESQUERDA;PCB / PSOL;842
1;13;70013;1,6E+11;AMINE CAROLINE PARUCKER E SILVA FRITZ;AMINE PARUCKER;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;17
178;13;65065;1,6E+11;DANIELA KINDLEIN;DANIELA KINDLEIN;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;3
4;13;55442;1,6E+11;GILMAR PEREIRA FAGUNDES;GILMAR FAGUNDES;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;69
178;13;17007;1,6E+11;PERCY CORDEIRO DOS SANTOS;PERCY DO UBERABA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;2
175;13;36036;1,6E+11;MAURICIO BERALDI;MAURICIO BERALDI;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;12
4;13;36024;1,6E+11;CLEVERSON CAMARGO DE MELO;TERRÃO DA CIC;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;122
3;13;27892;1,6E+11;LAERTES JOSÉ ALVES VENTURA;LAERTES VENTURA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;3
2;13;27144;1,6E+11;ALEXANDRE JOSÉ MONTEIRO;PASTOR ALEXANDRE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;34
177;13;27889;1,6E+11;LUINNI FORGHIERI;LUINNI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;17
177;13;23100;1,6E+11;ELAINE ESMANHOTTO BARETA;ELAINE ESMANHOTTO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;622
174;13;20007;1,6E+11;CARLA CRISTIANA DE CARVALHO;CARLA CRISTIANA PIMENTEL;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;545
2;13;17007;1,6E+11;PERCY CORDEIRO DOS SANTOS;PERCY DO UBERABA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;5
175;13;17111;1,6E+11;ISAIAS PEREIRA DA SILVA;MAESTRO ISAIAS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;30
145;13;27144;1,6E+11;ALEXANDRE JOSÉ MONTEIRO;PASTOR ALEXANDRE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;64
2;13;17124;1,6E+11;HERILDO FERNANDES GOMES;DODO DO BAIRRO NOVO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;0
1;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
2;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
3;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
4;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
145;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
174;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
175;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
176;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
177;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
178;13;15003;1,6E+11;NADIA ABADIE ALEIXO;NADIA ABADIE ALEIXO;VEREADOR;3;INAPTO;6;RENÚNCIA;4;NÃO ELEITO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;0
1;13;14700;1,6E+11;MARIA DA CONCEIÇÃO MARTINS MISUMI;CONCEIÇÃO MISUMI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;0
2;13;14040;1,6E+11;MARCOS ROBERTO DA SILVA;MARCOS MISSIONÁRIO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;0
178;13;36010;1,6E+11;FLAVIA REGINA DE CARVALHO;FLAVIA REGINA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;0
2;13;36010;1,6E+11;FLAVIA REGINA DE CARVALHO;FLAVIA REGINA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;0
3;13;36010;1,6E+11;FLAVIA REGINA DE CARVALHO;FLAVIA REGINA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;0
4;13;36010;1,6E+11;FLAVIA REGINA DE CARVALHO;FLAVIA REGINA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;0
145;13;36010;1,6E+11;FLAVIA REGINA DE CARVALHO;FLAVIA REGINA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;0
3;13;15007;1,6E+11;NOEMIA DE SOUZA E SILVA ALVES ROCHA;NOEMIA ROCHA;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;1070
177;13;14555;1,6E+11;AFONSO CELSO RANGEL SANTOS;AFONSO RANGEL;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;170
145;13;14033;1,6E+11;ROSNELE CÓRDOVA ARMSTRONG MACIEL;PROFESSORA ROSNELE ARMSTRONG;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;76
1;13;43743;1,6E+11;TEREZINHA ROSSI;PROFESSORA TEREZINHA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;76
3;13;40040;1,6E+11;MARIO CELSO PUGLIELLI DA CUNHA JUNIOR;MARIO CELSO JR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;239
177;13;36010;1,6E+11;FLAVIA REGINA DE CARVALHO;FLAVIA REGINA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;1
3;13;36036;1,6E+11;MAURICIO BERALDI;MAURICIO BERALDI;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;129
175;13;27892;1,6E+11;LAERTES JOSÉ ALVES VENTURA;LAERTES VENTURA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;8
3;13;27047;1,6E+11;TANIA REGINA GOMES;TANIA DA CIC;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;5
145;13;27500;1,6E+11;EDIMAR MENESES SANTOS;DIMAS SANTOS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;50
177;13;27777;1,6E+11;SEBASTIÃO VANDERLEY VIEIRA;WANDERLEY VIEIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;36
4;13;25100;1,6E+11;GERALDO GONÇALVES DOS SANTOS;ATALAIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;25;DEM;DEMOCRATAS;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;168
174;13;23523;1,6E+11;OSVALDO TEODORO BORN;OSVALDO BORN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;15
175;13;13285;1,6E+11;SESOSTRIS FILIPE ARMSTRONG OLIVEIRA;SESÓSTRIS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;18
178;13;20069;1,6E+11;JULIO CESAR SOBOTA;JULIÃO SOBOTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;188
177;13;20130;1,6E+11;BRUNO EDUARDO FISCHER PESSUTI;BRUNO PESSUTI;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;503
145;13;40113;1,6E+11;JOSÉ APARECIDO DA SILVA;ZEZINHO DO BAIRRO NOVO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;530
176;13;40113;1,6E+11;JOSÉ APARECIDO DA SILVA;ZEZINHO DO BAIRRO NOVO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;6
145;13;36024;1,6E+11;CLEVERSON CAMARGO DE MELO;TERRÃO DA CIC;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;9
145;13;36156;1,6E+11;APARECIDO REGINALDO MORAIS DOS SANTOS;KAFUBIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;124
178;13;36156;1,6E+11;APARECIDO REGINALDO MORAIS DOS SANTOS;KAFUBIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;1
1;13;27000;1,6E+11;AMAURI DE JESUS PEREIRA;TENENTE AMAURI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;168
3;13;27001;1,6E+11;CARLOS ROBERTO MISCOLI;CARLOS MISCCOLI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;54
2;13;27777;1,6E+11;SEBASTIÃO VANDERLEY VIEIRA;WANDERLEY VIEIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;8
177;13;13444;1,6E+11;JOICE LUIS GRAMINHO;JOICE GRAMINHO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;4
2;13;13131;1,6E+11;VITORIO SOROTIUK;VITORIO SOROTIUK;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;13;PT;PARTIDO DOS TRABALHADORES;1,6E+11;PDT/PT/PV;PDT / PT / PV;271
176;11;50;1,6E+11;BRUNO CÉSAR DESCHAMPS MEIRINHO;BRUNO MEIRINHO;PREFEITO;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;FRENTE DE ESQUERDA;PCB / PSOL;616
4;13;70021;1,6E+11;JOSE FRANCISCO DA ROCHA POMBO SOBIERAY;SOBIERAY;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;80
175;13;65105;1,6E+11;OILSON ANTONIO ALVES;WILL CAPA PRETA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;3
3;13;50027;1,6E+11;CHRISTIANE ELIZABETH RIGHETTO;CHRISTIANE;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;PARTIDO ISOLADO;PSOL;38
145;13;27001;1,6E+11;CARLOS ROBERTO MISCOLI;CARLOS MISCCOLI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;64
178;13;20221;1,6E+11;ROBERTO OTERO PADILHA BRAGA;BRAGA JUNIOR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;50
1;13;15081;1,6E+11;WAGNALDO RODRIGUES;NALDO RODRIGUES;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;28
145;13;33456;1,6E+11;FRANCISCO COSTA FILHO;CHICO DO UBERABA;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;242
178;13;25608;1,6E+11;EDILAINE VIDAL;NANY VIDAL;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;25;DEM;DEMOCRATAS;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;19
2;13;44448;1,6E+11;SHEILA ELIAS RIBEIRO;SHEILA RIBEIRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;1
178;13;23515;1,6E+11;JULIANO BATISTA RABELO;JULIANO RABELO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;101
3;13;11234;1,6E+11;ALDEMIR JOÃO MANFRON;MANFRON;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;85
4;13;11300;1,6E+11;LUIZ FERNANDO CORRÊA;FERNANDO PAPAGAIO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;152
174;13;70001;1,6E+11;LUIZ RICARDO ESCHIONATO PADILHA;LUIZ RICARDO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;2
1;13;65123;1,6E+11;CELIO DAS NEVES;CELIO BOLINHA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;42
4;13;12600;1,6E+11;CLEINTON CALDEIRA;PROF. CALDEIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;111
